# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
GRAP2	ENSG00000100351	ENST00000344138	protein_coding	0	0	0	65	2	0	0	0	0	0	0	3	0	56	0	0	0	0	0	0	0	0	0	0	0	4
GRAP2	ENSG00000100351	ENST00000407075	protein_coding	0	0	0	26	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	0	0	0	0	2
GRAP2	ENSG00000100351	ENST00000420971	protein_coding	0	0	0	30	0	0	1	0	0	0	0	3	0	21	0	0	0	0	0	0	0	0	0	0	0	5
GRAP2	ENSG00000100351	ENST00000460449	retained_intron	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
GRAP2	ENSG00000100351	ENST00000461082	retained_intron	0	0	0	17	0	0	0	0	0	0	0	2	0	9	0	2	0	0	0	0	0	0	0	0	0	4
GRAP2	ENSG00000100351	ENST00000478445	processed_transcript	0	0	0	37	0	0	0	0	0	0	0	7	0	24	0	1	0	0	0	0	0	0	0	0	0	5
GRAP2	ENSG00000100351	ENST00000481263	retained_intron	0	0	0	12	0	0	0	0	0	0	0	2	0	4	0	3	0	0	0	0	0	0	0	0	0	3
GRK3	ENSG00000100077	ENST00000324198	protein_coding	0	0	0	26	3	0	0	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	3
GRK3	ENSG00000100077	ENST00000455558	nonsense_mediated_decay	0	0	0	14	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	3
GRK3	ENSG00000100077	ENST00000619906	protein_coding	0	0	0	23	0	0	0	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0	3
GSC2	ENSG00000063515	ENST00000086933	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
GSTT2	ENSG00000099984	ENST00000402588	polymorphic_pseudogene	1	1	0	25	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	1	0	0	1	0	0	0
GSTT2	ENSG00000099984	ENST00000621118	protein_coding	1	1	0	26	0	0	0	0	0	0	0	15	0	13	0	0	0	0	1	1	0	0	0	0	0	0
GSTT2	ENSG00000099984	ENST00000634759	polymorphic_pseudogene	1	1	0	26	0	0	0	0	0	0	0	15	0	12	0	0	0	0	0	1	0	0	1	0	0	0
GSTT2B	ENSG00000133433	ENST00000290765	protein_coding	0	9	0	48	0	0	0	0	0	0	0	34	0	13	0	0	9	0	0	0	0	0	0	0	0	1
GSTT2B	ENSG00000133433	ENST00000404172	protein_coding	0	0	0	47	0	0	0	0	0	0	0	33	0	13	0	0	0	0	0	0	0	0	0	0	0	1
GSTTP1	ENSG00000276950	ENST00000611600	processed_transcript	0	1	0	24	0	0	0	0	0	0	0	8	0	11	0	1	0	0	0	1	0	0	0	0	0	5
GSTTP1	ENSG00000276950	ENST00000612717	processed_transcript	0	1	0	24	0	0	0	0	0	0	0	9	0	7	0	4	0	0	0	1	0	0	0	0	0	5
GSTTP1	ENSG00000276950	ENST00000612817	processed_transcript	0	0	0	18	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	4
GSTTP1	ENSG00000276950	ENST00000617461	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	5
GSTTP1	ENSG00000276950	ENST00000617532	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	5
GSTTP1	ENSG00000276950	ENST00000621179	transcribed_unprocessed_pseudogene	0	1	0	24	0	0	0	0	0	0	0	9	0	11	0	0	0	0	0	1	0	0	0	0	0	5
GTPBP1	ENSG00000100226	ENST00000216044	protein_coding	0	0	0	42	1	0	0	0	0	0	0	11	0	20	0	0	0	0	0	0	0	0	0	0	0	10
GTPBP1	ENSG00000100226	ENST00000418601	nonsense_mediated_decay	0	0	0	26	0	0	0	0	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	10
GTPBP1	ENSG00000100226	ENST00000458073	protein_coding	0	0	0	23	0	0	0	0	0	0	0	5	0	16	0	0	0	0	0	0	0	0	0	0	0	2
GTPBP1	ENSG00000100226	ENST00000460605	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	3
GTPBP1	ENSG00000100226	ENST00000461428	retained_intron	0	0	0	24	0	0	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	10
GTPBP1	ENSG00000100226	ENST00000462332	retained_intron	0	0	0	14	0	0	0	0	0	0	0	8	0	1	0	4	0	0	0	0	0	0	0	0	0	1
GTPBP1	ENSG00000100226	ENST00000470836	protein_coding	0	0	0	24	0	0	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	10
GTPBP1	ENSG00000100226	ENST00000475959	retained_intron	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GTPBP1	ENSG00000100226	ENST00000484657	protein_coding	0	0	0	25	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	10
GTPBP1	ENSG00000100226	ENST00000484971	nonsense_mediated_decay	0	0	0	17	0	0	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	4
GTPBP1	ENSG00000100226	ENST00000487538	nonsense_mediated_decay	0	0	0	14	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	4
GTPBP1	ENSG00000100226	ENST00000488787	protein_coding	0	0	0	25	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	10
GTPBP1	ENSG00000100226	ENST00000489527	protein_coding	0	0	0	18	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	4
GTSE1	ENSG00000075218	ENST00000454366	protein_coding	0	0	1	6	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0
GTSE1	ENSG00000075218	ENST00000466510	retained_intron	0	0	0	5	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1
GTSE1	ENSG00000075218	ENST00000479645	retained_intron	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1
GTSE1	ENSG00000075218	ENST00000491863	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GTSE1-AS1	ENSG00000277232	ENST00000623117	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GUCD1	ENSG00000138867	ENST00000398245	nonsense_mediated_decay	0	0	0	33	2	0	1	0	0	0	0	3	0	15	0	0	0	0	0	0	0	0	0	0	0	12
GUCD1	ENSG00000138867	ENST00000402766	protein_coding	0	0	0	32	1	0	1	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	12
GUCD1	ENSG00000138867	ENST00000404664	protein_coding	0	0	0	37	1	0	0	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	0	16
GUCD1	ENSG00000138867	ENST00000407471	protein_coding	0	0	0	33	5	0	1	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0	12
GUCD1	ENSG00000138867	ENST00000407973	protein_coding	0	0	0	32	0	0	1	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	0	0	16
GUCD1	ENSG00000138867	ENST00000435822	protein_coding	0	0	0	33	5	0	1	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0	12
GUCD1	ENSG00000138867	ENST00000447813	protein_coding	0	0	0	30	1	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	11
GUCD1	ENSG00000138867	ENST00000468170	retained_intron	0	0	0	26	0	0	0	0	0	0	0	5	0	8	0	1	0	0	0	0	0	0	0	0	0	12
GUCD1	ENSG00000138867	ENST00000480272	retained_intron	0	0	0	18	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	9
GUCD1	ENSG00000138867	ENST00000490810	processed_transcript	0	0	0	13	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	6
GUCD1	ENSG00000138867	ENST00000490922	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	0	0	7
GUCD1	ENSG00000138867	ENST00000493099	processed_transcript	0	0	0	13	0	0	0	0	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	5
GUCD1	ENSG00000138867	ENST00000621833	protein_coding	0	0	0	38	5	0	0	0	0	0	0	3	0	14	0	0	0	0	0	0	0	0	0	0	0	16
GUSBP11	ENSG00000228315	ENST00000422506	processed_transcript	0	1	0	168	0	0	0	0	0	0	0	12	0	142	0	5	0	0	0	1	0	0	0	0	0	10
GUSBP11	ENSG00000228315	ENST00000430357	processed_transcript	0	0	0	35	0	0	0	0	0	0	0	12	0	16	0	2	0	0	0	0	0	0	0	0	0	5
GUSBP11	ENSG00000228315	ENST00000445682	processed_transcript	0	1	0	168	0	0	0	0	0	0	0	12	0	141	0	6	0	0	0	1	0	0	0	0	0	10
GUSBP11	ENSG00000228315	ENST00000451837	processed_transcript	0	1	0	168	0	0	0	0	0	0	0	12	0	141	0	6	0	0	0	1	0	0	0	0	0	10
GUSBP11	ENSG00000228315	ENST00000452737	processed_transcript	0	0	0	169	0	0	0	0	0	0	0	12	0	142	0	5	0	0	0	0	0	0	0	0	0	10
GUSBP11	ENSG00000228315	ENST00000455485	processed_transcript	0	0	0	124	0	0	0	0	0	0	0	12	0	103	0	5	0	0	0	0	0	0	0	0	0	4
H1F0	ENSG00000189060	ENST00000340857	protein_coding	0	0	0	16	4	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7
H2AFZP6	ENSG00000233733	ENST00000444403	processed_pseudogene	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
HDAC10	ENSG00000100429	ENST00000216271	protein_coding	0	1	0	26	1	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	1	16
HDAC10	ENSG00000100429	ENST00000349505	protein_coding	0	1	0	26	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	1	16
HDAC10	ENSG00000100429	ENST00000415993	nonsense_mediated_decay	0	0	0	27	2	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000429374	nonsense_mediated_decay	0	0	0	27	1	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000448072	protein_coding	0	1	0	26	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	1	16
HDAC10	ENSG00000100429	ENST00000454936	nonsense_mediated_decay	0	1	0	26	1	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	1	16
HDAC10	ENSG00000100429	ENST00000470378	retained_intron	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6
HDAC10	ENSG00000100429	ENST00000470965	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000471375	retained_intron	0	0	0	11	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	5
HDAC10	ENSG00000100429	ENST00000475965	retained_intron	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4
HDAC10	ENSG00000100429	ENST00000476310	retained_intron	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HDAC10	ENSG00000100429	ENST00000477814	retained_intron	0	0	0	14	0	0	0	0	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	6
HDAC10	ENSG00000100429	ENST00000482213	retained_intron	0	0	0	22	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000483222	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	6	0	4	0	1	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000488270	retained_intron	0	0	0	21	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000489424	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000496235	retained_intron	0	0	0	12	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	4
HDAC10	ENSG00000100429	ENST00000496909	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000497483	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000497952	retained_intron	0	0	0	12	0	0	0	0	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	4
HDAC10	ENSG00000100429	ENST00000498366	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	6	0	4	0	1	0	0	0	0	0	0	0	0	0	16
HDAC10	ENSG00000100429	ENST00000626012	protein_coding	0	0	0	27	2	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	16
HIC2	ENSG00000169635	ENST00000407464	protein_coding	0	2	0	19	4	0	3	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	2	0
HIC2	ENSG00000169635	ENST00000407598	protein_coding	0	2	0	14	3	0	3	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	2	0
HIC2	ENSG00000169635	ENST00000443632	protein_coding	0	2	0	18	4	0	3	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	2	1
HIRA	ENSG00000100084	ENST00000263208	protein_coding	0	0	1	101	1	0	1	0	0	0	0	6	0	90	0	0	1	0	0	0	0	0	0	0	0	3
HIRA	ENSG00000100084	ENST00000340170	protein_coding	0	0	1	101	1	0	1	0	0	0	0	6	0	90	0	0	1	0	0	0	0	0	0	0	0	3
HIRA	ENSG00000100084	ENST00000452818	nonsense_mediated_decay	0	0	0	51	0	0	0	0	0	0	0	4	0	42	0	0	0	0	0	0	0	0	0	0	0	5
HIRA	ENSG00000100084	ENST00000464189	processed_transcript	0	0	0	32	0	0	0	0	0	0	0	4	0	25	0	0	0	0	0	0	0	0	0	0	0	3
HMGB1P10	ENSG00000213707	ENST00000395823	processed_pseudogene	0	0	0	42	0	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	17
HMGN2P10	ENSG00000231261	ENST00000448085	processed_pseudogene	0	0	0	19	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	13
HMGN2P9	ENSG00000180150	ENST00000476875	processed_pseudogene	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	7
HMGXB4	ENSG00000100281	ENST00000216106	protein_coding	0	1	1	98	4	0	0	0	0	0	0	14	0	74	1	0	0	0	0	1	0	0	0	0	0	7
HMGXB4	ENSG00000100281	ENST00000418170	nonsense_mediated_decay	0	1	0	99	5	0	0	0	0	0	0	14	0	74	0	0	0	0	0	1	0	0	0	0	0	7
HMGXB4	ENSG00000100281	ENST00000420166	protein_coding	0	1	1	23	0	1	1	0	0	0	0	6	0	10	1	0	0	0	0	0	0	0	0	0	0	6
HMGXB4	ENSG00000100281	ENST00000455359	protein_coding	0	0	1	23	0	0	0	0	0	0	0	6	0	10	1	0	0	0	0	0	0	0	0	0	0	7
HMGXB4	ENSG00000100281	ENST00000464480	retained_intron	0	0	0	16	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	8
HMGXB4	ENSG00000100281	ENST00000466438	processed_transcript	0	0	0	16	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	7
HMGXB4	ENSG00000100281	ENST00000498212	retained_intron	0	0	0	42	0	0	0	0	0	0	0	14	0	14	0	3	0	0	0	0	0	0	0	0	0	11
HMGXB4	ENSG00000100281	ENST00000498325	retained_intron	0	0	0	17	0	0	0	0	0	0	0	6	0	2	0	3	0	0	0	0	0	0	0	0	0	6
HMOX1	ENSG00000100292	ENST00000216117	protein_coding	0	0	0	33	0	0	0	0	0	0	0	6	0	24	0	0	0	0	0	0	0	0	0	0	0	3
HMOX1	ENSG00000100292	ENST00000412893	protein_coding	0	0	0	28	0	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	5
HMOX1	ENSG00000100292	ENST00000481190	retained_intron	0	0	0	25	0	0	0	0	0	0	0	17	0	5	0	0	0	0	0	0	0	0	0	0	0	3
HMOX1	ENSG00000100292	ENST00000494998	retained_intron	0	0	0	22	0	0	0	0	0	0	0	12	0	5	0	2	0	0	0	0	0	0	0	0	0	3
HORMAD2	ENSG00000176635	ENST00000336726	protein_coding	0	0	0	15	0	0	0	0	0	0	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0
HORMAD2	ENSG00000176635	ENST00000403975	protein_coding	0	0	0	15	0	0	0	0	0	0	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0
HORMAD2	ENSG00000176635	ENST00000450612	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
HORMAD2	ENSG00000176635	ENST00000491605	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
HORMAD2-AS1	ENSG00000227117	ENST00000429350	antisense	0	0	0	8	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0
HORMAD2-AS1	ENSG00000227117	ENST00000432568	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
HORMAD2-AS1	ENSG00000227117	ENST00000453743	antisense	0	0	0	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0
HPS4	ENSG00000100099	ENST00000336873	protein_coding	0	1	5	79	0	1	2	0	0	0	0	15	0	55	5	0	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000398145	protein_coding	0	1	5	80	2	1	2	0	0	0	0	14	0	55	5	0	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000402105	protein_coding	0	0	5	74	0	0	0	0	0	0	0	15	0	49	5	0	0	0	0	0	0	0	0	0	0	10
HPS4	ENSG00000100099	ENST00000422379	protein_coding	0	1	2	56	0	1	2	0	0	0	0	10	0	37	2	0	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000429411	nonsense_mediated_decay	0	0	0	78	5	0	0	0	0	0	0	15	0	49	0	0	0	0	0	0	0	0	0	0	0	9
HPS4	ENSG00000100099	ENST00000439453	nonsense_mediated_decay	0	1	0	84	5	1	2	0	0	0	0	15	0	55	0	0	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000459918	processed_transcript	0	0	0	46	0	0	0	0	0	0	0	11	0	27	0	1	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000464362	nonsense_mediated_decay	0	0	0	78	7	0	0	0	0	0	0	15	0	47	0	0	0	0	0	0	0	0	0	0	0	9
HPS4	ENSG00000100099	ENST00000466781	retained_intron	0	0	0	84	0	0	0	0	0	0	0	15	0	47	0	15	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000473782	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	7	0	3	0	2	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000479064	processed_transcript	0	0	0	19	0	0	0	0	0	0	0	7	0	3	0	2	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000481910	retained_intron	0	0	0	24	0	0	0	0	0	0	0	10	0	4	0	1	0	0	0	0	0	0	0	0	0	9
HPS4	ENSG00000100099	ENST00000483631	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	9	0	10	0	2	0	0	0	0	0	0	0	0	0	7
HPS4	ENSG00000100099	ENST00000485842	retained_intron	0	0	0	61	0	0	0	0	0	0	0	9	0	39	0	3	0	0	0	0	0	0	0	0	0	10
HPS4	ENSG00000100099	ENST00000491142	processed_transcript	0	0	0	21	0	0	0	0	0	0	0	14	0	1	0	1	0	0	0	0	0	0	0	0	0	5
HPS4	ENSG00000100099	ENST00000493455	processed_transcript	0	0	0	72	0	0	0	0	0	0	0	15	0	39	0	3	0	0	0	0	0	0	0	0	0	15
HPS4	ENSG00000100099	ENST00000496385	retained_intron	0	0	0	74	0	0	0	0	0	0	0	11	0	49	0	5	0	0	0	0	0	0	0	0	0	9
HPS4	ENSG00000100099	ENST00000519774	processed_transcript	0	0	0	78	0	0	0	0	0	0	0	22	0	40	0	3	0	0	0	0	0	0	0	0	0	13
HSCB	ENSG00000100209	ENST00000216027	protein_coding	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3
HSCB	ENSG00000100209	ENST00000398941	protein_coding	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3
HSCB	ENSG00000100209	ENST00000420442	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3
HSCB	ENSG00000100209	ENST00000450178	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3
HSCB	ENSG00000100209	ENST00000483861	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3
HSCB	ENSG00000100209	ENST00000485599	processed_transcript	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3
HSCB	ENSG00000100209	ENST00000495977	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	3
HSFY1P1	ENSG00000229027	ENST00000423928	transcribed_unprocessed_pseudogene	0	0	0	32	0	0	0	0	0	0	0	11	0	2	0	1	0	0	0	0	0	0	0	0	0	18
HSFY1P1	ENSG00000229027	ENST00000425038	processed_transcript	0	0	0	34	0	0	0	0	0	0	0	12	0	2	0	1	0	0	0	0	0	0	0	0	0	19
IFT27	ENSG00000100360	ENST00000340630	protein_coding	0	0	0	43	0	0	0	0	0	0	0	4	0	34	0	0	0	0	0	0	0	0	0	0	0	5
IFT27	ENSG00000100360	ENST00000415653	nonsense_mediated_decay	0	0	0	27	0	0	0	0	0	0	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0	8
IFT27	ENSG00000100360	ENST00000417951	protein_coding	0	0	0	38	0	0	0	0	0	0	0	8	0	26	0	0	0	0	0	0	0	0	0	0	0	4
IFT27	ENSG00000100360	ENST00000430701	protein_coding	0	0	0	37	0	0	0	0	0	0	0	10	0	23	0	0	0	0	0	0	0	0	0	0	0	4
IFT27	ENSG00000100360	ENST00000433985	protein_coding	0	19	0	42	0	0	0	0	0	0	0	4	0	34	0	0	19	0	0	0	0	0	0	0	0	4
IFT27	ENSG00000100360	ENST00000440696	protein_coding	0	0	0	23	0	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	9
IFT27	ENSG00000100360	ENST00000465023	retained_intron	0	0	0	29	0	0	0	0	0	0	0	5	0	20	0	1	0	0	0	0	0	0	0	0	0	3
IFT27	ENSG00000100360	ENST00000471809	retained_intron	0	0	0	42	0	0	0	0	0	0	0	4	0	23	0	11	0	0	0	0	0	0	0	0	0	4
IFT27	ENSG00000100360	ENST00000474616	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	8
IFT27	ENSG00000100360	ENST00000476548	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	7	0	11	0	2	0	0	0	0	0	0	0	0	0	5
IFT27	ENSG00000100360	ENST00000495555	retained_intron	0	0	0	24	0	0	0	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	0	0	0	9
IFT27	ENSG00000100360	ENST00000495987	processed_transcript	0	0	0	15	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	8
IGKV1OR22-1	ENSG00000253481	ENST00000521497	IG_V_pseudogene	0	0	0	32	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	18
IGKV1OR22-5	ENSG00000230481	ENST00000458718	IG_V_pseudogene	0	0	0	43	0	0	0	0	0	0	0	15	0	0	0	4	0	0	0	0	0	0	0	0	0	24
IGKV2OR22-3	ENSG00000253460	ENST00000521969	IG_V_pseudogene	0	0	0	24	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	14
IGKV2OR22-4	ENSG00000253691	ENST00000523309	IG_V_pseudogene	0	0	0	19	0	0	0	0	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0	0	0	10
IGKV3OR22-2	ENSG00000254264	ENST00000517943	IG_V_pseudogene	0	0	0	23	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	11
IGLC1	ENSG00000211675	ENST00000390321	IG_C_gene	0	0	0	23	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IGLC2	ENSG00000211677	ENST00000390323	IG_C_gene	0	0	0	31	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	22
IGLC3	ENSG00000211679	ENST00000390325	IG_C_gene	0	0	0	17	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	9
IGLC4	ENSG00000254029	ENST00000517690	IG_C_pseudogene	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8
IGLC5	ENSG00000254030	ENST00000519670	IG_C_pseudogene	0	0	0	19	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	5
IGLC6	ENSG00000222037	ENST00000410078	IG_C_pseudogene	0	0	0	21	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	10
IGLC7	ENSG00000211685	ENST00000390331	IG_C_gene	0	0	0	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	11
